Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,error_message,run_id,time_stamp
TXN_9452225,Tea,1,1.5,1.5,ERROR,In-store,2023-02-26,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.051951
TXN_3789752,Juice,3,ERROR,9.0,Digital Wallet,Takeaway,2023-12-16,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.070172
TXN_2865033,Coffee,2,2.0,,Cash,,2023-08-03,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.086853
TXN_3810451,Juice,4,3.0,12.0,,ERROR,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.100263
TXN_7507962,Smoothie,4,UNKNOWN,16.0,UNKNOWN,,2023-06-22,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.114317
TXN_1109715,Cake,1,ERROR,3.0,UNKNOWN,In-store,2023-07-15,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.126724
TXN_8320245,Tea,3,1.5,4.5,,Takeaway,2023-04-09,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.140642
TXN_2744907,Salad,2,5.0,10.0,Digital Wallet,,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.153783
TXN_7596587,Tea,3,1.5,4.5,Credit Card,,2023-02-08,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.168029
TXN_7609853,Sandwich,,4.0,4.0,Digital Wallet,In-store,2023-04-22,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.181089
TXN_8298311,Tea,2,1.5,3.0,Digital Wallet,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.195015
TXN_6744866,Tea,4,1.5,6.0,,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.209578
TXN_3142258,Salad,4,5.0,ERROR,,Takeaway,2023-11-03,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.223854
TXN_8764825,Smoothie,3,4.0,12.0,Cash,,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.238999
TXN_9349962,,4,4.0,16.0,,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.260080
TXN_6352917,Salad,5,5.0,UNKNOWN,Cash,UNKNOWN,2023-05-05,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.275562
TXN_3946544,Cake,5,3.0,15.0,Credit Card,,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.291373
TXN_1921262,Sandwich,,4.0,8.0,ERROR,ERROR,2023-11-24,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.306958
TXN_1259824,Cookie,,1.0,5.0,Digital Wallet,Takeaway,2023-04-29,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.322758
TXN_6868049,Juice,5,3.0,15.0,Digital Wallet,,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.337375
TXN_9907327,Salad,ERROR,5.0,10.0,Credit Card,ERROR,2023-10-07,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.353737
TXN_9289174,Cake,ERROR,,12.0,Digital Wallet,In-store,2023-12-30,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.367828
TXN_7228816,Salad,1,ERROR,5.0,,In-store,2023-04-21,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.382395
TXN_1503602,Tea,5,1.5,7.5,Digital Wallet,,2023-12-16,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.398486
TXN_2962976,Juice,UNKNOWN,3.0,ERROR,,,2023-03-17,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.414597
TXN_4266787,Juice,4,,12.0,Credit Card,Takeaway,2023-01-12,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.430341
TXN_8255965,Juice,,3.0,6.0,,In-store,2023-11-16,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.445146
TXN_8964812,Salad,4,,20.0,Digital Wallet,,2023-10-14,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.458438
TXN_9356512,Salad,,5.0,15.0,Credit Card,,2023-06-06,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.474594
TXN_8032010,Tea,1,1.5,1.5,Cash,,2023-06-14,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.491319
TXN_7806146,Cake,3,ERROR,9.0,Digital Wallet,In-store,2023-01-30,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.510145
TXN_1079239,Smoothie,1,,4.0,,Takeaway,2023-02-08,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.525248
TXN_4679409,ERROR,,2.0,2.0,,In-store,2023-03-25,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.538686
TXN_5476465,Cake,,3.0,12.0,Cash,In-store,2023-06-23,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.553645
TXN_2977414,Cake,4,3.0,ERROR,UNKNOWN,,2023-06-09,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.568621
TXN_6434414,,1,2.0,,Digital Wallet,Takeaway,2023-03-10,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.582584
TXN_5051924,Tea,5,1.5,7.5,,,2023-05-23,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.600856
TXN_1777959,Tea,5,1.5,7.5,,Takeaway,2023-10-18,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.617917
TXN_8386792,Coffee,UNKNOWN,2.0,6.0,,In-store,2023-10-05,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.634949
TXN_6347472,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-03-22,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.650144
TXN_6178152,UNKNOWN,5,1.5,7.5,,ERROR,2023-12-26,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.666379
TXN_3477767,Cookie,3,,3.0,Digital Wallet,,UNKNOWN,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.680314
TXN_9989415,Smoothie,5,UNKNOWN,20.0,Credit Card,Takeaway,2023-05-26,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.694596
TXN_1932897,Cookie,1,1.0,1.0,ERROR,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.710239
TXN_5213542,UNKNOWN,ERROR,2.0,6.0,Credit Card,In-store,2023-08-21,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.724133
TXN_8297135,UNKNOWN,2,4.0,UNKNOWN,ERROR,,2023-09-16,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.737492
TXN_3145041,Tea,5,1.5,7.5,,UNKNOWN,2023-09-23,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.752016
TXN_1349738,Sandwich,3,4.0,ERROR,Cash,ERROR,2023-03-26,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.777694
TXN_5763254,Coffee,3,UNKNOWN,6.0,Digital Wallet,Takeaway,2023-09-15,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.794368
TXN_8167279,Salad,5,5.0,25.0,,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.809055
TXN_8696094,Sandwich,UNKNOWN,4.0,,,Takeaway,2023-05-14,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.823388
TXN_1090854,Cookie,UNKNOWN,1.0,3.0,Credit Card,In-store,2023-01-07,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.836993
TXN_2004851,Salad,5,5.0,25.0,Credit Card,,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.850396
TXN_1869814,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-24,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.867076
TXN_6916047,Coffee,2,2.0,,Digital Wallet,In-store,ERROR,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.880148
TXN_5787508,ERROR,3,UNKNOWN,9.0,Credit Card,Takeaway,2023-07-23,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.895626
TXN_4074732,Salad,3,UNKNOWN,15.0,Credit Card,UNKNOWN,2023-04-09,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.913433
TXN_5840223,Tea,4,ERROR,6.0,Cash,,2023-12-20,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.928175
TXN_5098938,Tea,5,1.5,7.5,,,2023-05-06,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.942818
TXN_7308222,Salad,2,ERROR,10.0,,Takeaway,2023-03-09,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.957268
TXN_4809497,Tea,4,1.5,6.0,Cash,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.970533
TXN_5728991,Salad,ERROR,5.0,10.0,,,2023-01-01,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:14.984332
TXN_3228823,,5,1.5,7.5,,,2023-01-06,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.003037
TXN_7109358,Salad,,5.0,25.0,Digital Wallet,,2023-05-02,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.019125
TXN_4015710,Juice,4,UNKNOWN,12.0,Cash,UNKNOWN,2023-05-18,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.038944
TXN_4600048,Cookie,ERROR,1.0,2.0,Cash,,2023-10-30,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.053840
TXN_7019782,Smoothie,ERROR,4.0,20.0,,,2023-10-16,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.071184
TXN_4637016,Salad,3,5.0,15.0,Credit Card,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.089261
TXN_7786214,Smoothie,1,ERROR,4.0,Credit Card,,2023-11-25,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.103525
TXN_4953450,Cookie,4,1.0,ERROR,ERROR,In-store,2023-03-10,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.115969
TXN_3394710,Sandwich,,4.0,4.0,Digital Wallet,In-store,2023-10-22,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.129748
TXN_8354174,ERROR,3,2.0,,Credit Card,ERROR,2023-12-29,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.143073
TXN_2393500,Juice,1,ERROR,3.0,Credit Card,In-store,2023-12-15,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.157068
TXN_9738758,Coffee,1,2.0,ERROR,Cash,In-store,2023-12-31,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.170791
TXN_2611990,Cookie,ERROR,1.0,3.0,Digital Wallet,Takeaway,2023-10-25,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.183462
TXN_4501168,ERROR,1,1.5,1.5,,In-store,2023-06-28,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.199556
TXN_4916272,Tea,3,1.5,4.5,ERROR,,2023-03-03,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.214597
TXN_7940202,,1,,4.0,Digital Wallet,,2023-07-23,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.229443
TXN_3172751,Juice,5,3.0,15.0,Credit Card,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.243268
TXN_7384923,Sandwich,2,4.0,UNKNOWN,,Takeaway,2023-01-24,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.263941
TXN_9018535,Cookie,2,,2.0,Digital Wallet,Takeaway,2023-05-05,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.278972
TXN_8066743,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.294961
TXN_9658677,Cake,ERROR,3.0,12.0,Cash,Takeaway,UNKNOWN,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.309061
TXN_8647575,Tea,UNKNOWN,1.5,3.0,Cash,,2023-02-08,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.324764
TXN_6376175,Juice,4,UNKNOWN,12.0,Digital Wallet,Takeaway,2023-02-24,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.337815
TXN_8249251,Cake,ERROR,3.0,9.0,ERROR,In-store,2023-01-01,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.350879
TXN_3106215,Smoothie,3,4.0,ERROR,ERROR,Takeaway,2023-04-15,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.366393
TXN_7815651,Salad,1,ERROR,5.0,Cash,In-store,2023-01-16,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.380480
TXN_4479052,Salad,UNKNOWN,5.0,20.0,Digital Wallet,In-store,2023-12-05,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.393885
TXN_5134545,Tea,5,1.5,7.5,Digital Wallet,,2023-10-17,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.409496
TXN_7315198,Salad,2,UNKNOWN,10.0,,UNKNOWN,2023-09-23,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.423630
TXN_6439579,Tea,5,1.5,7.5,Credit Card,,2023-03-23,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.437642
TXN_4109764,Juice,3,3.0,ERROR,Credit Card,UNKNOWN,2023-07-12,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.453126
TXN_6387964,Tea,5,1.5,7.5,Digital Wallet,,2023-08-07,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.467634
TXN_8022689,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-15,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.482870
TXN_9392028,Salad,5,ERROR,25.0,Credit Card,In-store,2023-01-13,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.497442
TXN_9402247,Salad,3,UNKNOWN,15.0,Digital Wallet,ERROR,ERROR,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.514957
TXN_8868960,Salad,5,5.0,25.0,,,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.529161
TXN_5780615,Smoothie,3,4.0,ERROR,Cash,,2023-12-24,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.542788
TXN_7675823,Tea,5,1.5,7.5,,ERROR,UNKNOWN,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.556326
TXN_3110343,Tea,UNKNOWN,1.5,7.5,Digital Wallet,Takeaway,2023-06-24,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.570344
TXN_5934059,Juice,,3.0,12.0,,UNKNOWN,2023-09-26,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.587020
TXN_8717428,Salad,3,5.0,15.0,Digital Wallet,,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.601558
TXN_2820693,Salad,3,UNKNOWN,15.0,Cash,Takeaway,2023-05-05,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.614875
TXN_5132327,Smoothie,ERROR,4.0,20.0,Cash,,2023-01-25,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.628538
TXN_1575608,Sandwich,,,20.0,ERROR,Takeaway,2023-01-05,Validation error: invalid literal for int() with base 10: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.644910
TXN_7679707,Tea,1,1.5,1.5,Credit Card,In-store,2023-07-22,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.660392
TXN_3831364,Tea,1,1.5,1.5,Digital Wallet,UNKNOWN,2023-03-03,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.675643
TXN_5038513,Cookie,2,UNKNOWN,2.0,Digital Wallet,Takeaway,2023-10-24,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.690779
TXN_5124870,Tea,1,1.5,1.5,Digital Wallet,,2023-08-11,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.705666
TXN_7833800,Coffee,2,2.0,4.0,,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.718294
TXN_3135132,Sandwich,4,4.0,16.0,Credit Card,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.731310
TXN_4316299,Tea,2,1.5,3.0,Credit Card,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.745587
TXN_2024121,Juice,5,3.0,UNKNOWN,Digital Wallet,In-store,2023-11-06,Validation error: could not convert string to float: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.759241
TXN_6287890,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-02-07,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.773070
TXN_4712887,Tea,5,1.5,7.5,Credit Card,ERROR,2023-01-04,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.785867
TXN_5447694,Smoothie,1,4.0,ERROR,Digital Wallet,In-store,2023-11-18,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.801668
TXN_8999006,Smoothie,1,4.0,,Cash,,2023-02-07,Validation error: could not convert string to float: '',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.815872
TXN_1866028,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-12,Total mismatch,a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.830324
TXN_3856427,Juice,4,3.0,ERROR,ERROR,In-store,2023-03-25,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.845352
TXN_3101575,Coffee,UNKNOWN,2.0,4.0,,Takeaway,2023-12-03,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.861961
TXN_4874685,Smoothie,UNKNOWN,4.0,4.0,Credit Card,In-store,UNKNOWN,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.877079
TXN_9911345,Cookie,UNKNOWN,1.0,1.0,Digital Wallet,UNKNOWN,2023-04-14,Validation error: invalid literal for int() with base 10: 'UNKNOWN',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.952705
TXN_9086709,Cake,1,ERROR,3.0,,In-store,2023-05-04,Validation error: could not convert string to float: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.967199
TXN_8692653,Juice,ERROR,3.0,6.0,Cash,Takeaway,2023-11-01,Validation error: invalid literal for int() with base 10: 'ERROR',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.981550
TXN_6358073,Sandwich,3,4.0,12.0,,,,Validation error: time data '' does not match format '%Y-%m-%d',a03c3e51-909b-400e-95f3-c1ab474e60b0,2026-03-08T05:53:15.995124
